GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G023100	1	1850735	1856772	SNP_1834307	1834307	4.68E-09	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_22:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_1830502; SNP_1830503; SNP_1830507; SNP_1830518; SNP_1834302; SNP_1834307; SNP_1834308; SNP_1835175; SNP_1835189; SNP_1835410; SNP_1841858; SNP_1841873; SNP_1841874; SNP_1833995; SNP_1828622; SNP_1828631; SNP_1829489; SNP_1829619; SNP_1829979; SNP_1829992; SNP_1830446; SNP_1830524; SNP_1830576; SNP_1830682; SNP_1830770; SNP_1830788; SNP_1830856; SNP_1830887; SNP_1830888; SNP_1830889; SNP_1830891; SNP_1830892; SNP_1830894; SNP_1833678; SNP_1833686; SNP_1833768; SNP_1833799; SNP_1833803; SNP_1833833; SNP_1833858; SNP_1833905; SNP_1833909; SNP_1833940; SNP_1834028; SNP_1834062; SNP_1834082; SNP_1834095; SNP_1834112; SNP_1834135; SNP_1834148; SNP_1834154; SNP_1834159; SNP_1834168; SNP_1834170; SNP_1834174; SNP_1834176; SNP_1834184; SNP_1834185; SNP_1834189; SNP_1834199; SNP_1834207; SNP_1834213; SNP_1834214; SNP_1834217; SNP_1834223; SNP_1834225; SNP_1834246; SNP_1834249; SNP_1834349; SNP_1834352; SNP_1834354; SNP_1834356; SNP_1834456; SNP_1834481; SNP_1834487; SNP_1834512; SNP_1834533; SNP_1834549; SNP_1834550; SNP_1834552; SNP_1834564; SNP_1834600; SNP_1834621; SNP_1835345; SNP_1835417; SNP_1835428; SNP_1835488; SNP_1835503; SNP_1835509; SNP_1835550; SNP_1835573; SNP_1835719; SNP_1835773; SNP_1835944; SNP_1835978; SNP_1835992; SNP_1836034; SNP_1836099; SNP_1836473; SNP_1836521; SNP_1836603; SNP_1836652; SNP_1837259; SNP_1838278; SNP_1838286; SNP_1838455; SNP_1838490; SNP_1838556; SNP_1838558; SNP_1838700; SNP_1838740; SNP_1838778; SNP_1838786; SNP_1838792; SNP_1838859; SNP_1838966; SNP_1838977; SNP_1839008; SNP_1839041; SNP_1839694; SNP_1839697; SNP_1839774; SNP_1839899; SNP_1840194; SNP_1840203; SNP_1840642; SNP_1840843; SNP_1841296; SNP_1841666; SNP_1841742; SNP_1841914; SNP_1841938; SNP_1860809	133	1.7e-08; 4.0e-08; 4.7e-09; 2.8e-08; 9.1e-08; 2.5e-08; 9.7e-09
SORBI_3001G023200	1	1857418	1860721	SNP_1834307	1834307	4.68E-09	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_22:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_1834302; SNP_1834307; SNP_1834308; SNP_1835175; SNP_1835189; SNP_1835410; SNP_1841858; SNP_1841873; SNP_1841874; SNP_1833995; SNP_1833678; SNP_1833686; SNP_1833768; SNP_1833799; SNP_1833803; SNP_1833833; SNP_1833858; SNP_1833905; SNP_1833909; SNP_1833940; SNP_1834028; SNP_1834062; SNP_1834082; SNP_1834095; SNP_1834112; SNP_1834135; SNP_1834148; SNP_1834154; SNP_1834159; SNP_1834168; SNP_1834170; SNP_1834174; SNP_1834176; SNP_1834184; SNP_1834185; SNP_1834189; SNP_1834199; SNP_1834207; SNP_1834213; SNP_1834214; SNP_1834217; SNP_1834223; SNP_1834225; SNP_1834246; SNP_1834249; SNP_1834349; SNP_1834352; SNP_1834354; SNP_1834356; SNP_1834456; SNP_1834481; SNP_1834487; SNP_1834512; SNP_1834533; SNP_1834549; SNP_1834550; SNP_1834552; SNP_1834564; SNP_1834600; SNP_1834621; SNP_1835345; SNP_1835417; SNP_1835428; SNP_1835488; SNP_1835503; SNP_1835509; SNP_1835550; SNP_1835573; SNP_1835719; SNP_1835773; SNP_1835944; SNP_1835978; SNP_1835992; SNP_1836034; SNP_1836099; SNP_1836473; SNP_1836521; SNP_1836603; SNP_1836652; SNP_1837259; SNP_1838278; SNP_1838286; SNP_1838455; SNP_1838490; SNP_1838556; SNP_1838558; SNP_1838700; SNP_1838740; SNP_1838778; SNP_1838786; SNP_1838792; SNP_1838859; SNP_1838966; SNP_1838977; SNP_1839008; SNP_1839041; SNP_1839694; SNP_1839697; SNP_1839774; SNP_1839899; SNP_1840194; SNP_1840203; SNP_1840642; SNP_1840843; SNP_1841296; SNP_1841666; SNP_1841742; SNP_1841914; SNP_1841938; SNP_1860809	110	1.7e-08; 4.0e-08; 4.7e-09; 2.8e-08; 9.1e-08; 2.5e-08; 9.7e-09
SORBI_3002G041100	2	3955784	3960460	SNP_3981927	3981927	5.05E-09	7	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_3971106; SNP_3974267; SNP_3976984; SNP_3981634; SNP_3981927; SNP_3985048	6	5.0e-09; 9.8e-08; 6.5e-09; 5.5e-08; 3.8e-08; 4.6e-08; 4.1e-08
SORBI_3002G041000	2	3949514	3950683	SNP_3971106	3971106	6.82E-09	7	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_3971106; SNP_3974267	2	6.8e-09; 9.8e-08; 1.0e-08; 5.5e-08; 3.8e-08; 4.6e-08; 4.1e-08
SORBI_3009G051400	9	5219835	5221344	SNP_5217802	5217802	6.85E-09	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_5217802; SNP_5216995	2	3.5e-08; 6.8e-09; 2.5e-08; 8.2e-09; 2.8e-08; 3.7e-08; 2.9e-08
SORBI_3009G051500	9	5232008	5235152	SNP_5217802	5217802	6.85E-09	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_5217802; SNP_5216995	2	3.5e-08; 6.8e-09; 2.5e-08; 8.2e-09; 2.8e-08; 3.7e-08; 2.9e-08
SORBI_3009G051600	9	5234607	5239449	SNP_5217802	5217802	6.85E-09	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_5217802; SNP_5216995	2	3.5e-08; 6.8e-09; 2.5e-08; 8.2e-09; 2.8e-08; 3.7e-08; 2.9e-08
SORBI_3008G134100	8	56247267	56253574	SNP_56230886	56230886	7.93E-09	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_56274620; SNP_56230886; SNP_56230889; SNP_56230864; SNP_56230868; SNP_56230871; SNP_56230876; SNP_56230877	8	5.3e-08; 7.8e-08; 7.9e-09; 4.9e-08; 4.2e-08; 7.8e-08; 8.7e-09
SORBI_3006G040301	6	20621419	20623356	SNP_20647846	20647846	1.11E-08	7	TG(16:1_20:1_22:1); TG(18:1_20:0_22:1); TG(18:1_20:1_22:1); TG(18:2_20:2_22:2); TG(18:2_20:3_21:0); TG(18:2_20:3_22:0); TG(18:2_22:0_22:3)	SNP_20647846; SNP_20647991	2	6.2e-08; 1.6e-08; 3.5e-08; 1.1e-08; 5.7e-08; 1.8e-08; 1.2e-08
SORBI_3010G085400	10	7299379	7306909	SNP_7328733	7328733	1.19E-08	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_7328733	1	4.9e-08; 1.3e-08; 6.3e-08; 1.2e-08; 7.2e-08; 8.0e-08; 4.1e-08
SORBI_3010G085500	10	7331616	7332140	SNP_7328733	7328733	1.19E-08	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_7328733	1	4.9e-08; 1.3e-08; 6.3e-08; 1.2e-08; 7.2e-08; 8.0e-08; 4.1e-08
SORBI_3010G085600	10	7347741	7354439	SNP_7328733	7328733	1.19E-08	7	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_7328733	1	4.9e-08; 1.3e-08; 6.3e-08; 1.2e-08; 7.2e-08; 8.0e-08; 4.1e-08
SORBI_3006G018600	6	3107423	3109081	SNP_3125003	3125003	1.74E-08	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_3125003; SNP_3123126	2	6.6e-08; 6.1e-08; 4.5e-08; 4.3e-08; 7.3e-08; 1.7e-08; 4.1e-08
SORBI_3006G018650	6	3143325	3145250	SNP_3125003	3125003	1.74E-08	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_3125003; SNP_3123126	2	6.6e-08; 6.1e-08; 4.5e-08; 4.3e-08; 7.3e-08; 1.7e-08; 4.1e-08
SORBI_3001G298400	1	57918399	57922897	SNP_57931198	57931198	2.51E-12	6	TG(16:0_18:2_18:3); TG(16:0_18:3_18:3); TG(16:1_16:1_22:5); TG(18:2_18:2_18:4); TG(18:2_18:3_20:3); TG(18:3_18:3_18:3)	SNP_57931193; SNP_57931198; SNP_57931224; SNP_57931187	4	1.6e-08; 4.0e-10; 1.7e-08; 6.6e-12; 1.3e-09; 2.5e-12
SORBI_3001G298500	1	57941051	57943115	SNP_57931198	57931198	2.51E-12	6	TG(16:0_18:2_18:3); TG(16:0_18:3_18:3); TG(16:1_16:1_22:5); TG(18:2_18:2_18:4); TG(18:2_18:3_20:3); TG(18:3_18:3_18:3)	SNP_57931193; SNP_57931198; SNP_57931224; SNP_57931187	4	1.6e-08; 4.0e-10; 1.7e-08; 6.6e-12; 1.3e-09; 2.5e-12
SORBI_3001G298600	1	57947505	57951318	SNP_57931198	57931198	2.51E-12	6	TG(16:0_18:2_18:3); TG(16:0_18:3_18:3); TG(16:1_16:1_22:5); TG(18:2_18:2_18:4); TG(18:2_18:3_20:3); TG(18:3_18:3_18:3)	SNP_57931193; SNP_57931198; SNP_57931224; SNP_57931187	4	1.6e-08; 4.0e-10; 1.7e-08; 6.6e-12; 1.3e-09; 2.5e-12
SORBI_3001G298700	1	57952711	57959561	SNP_57931198	57931198	2.51E-12	6	TG(16:0_18:2_18:3); TG(16:0_18:3_18:3); TG(16:1_16:1_22:5); TG(18:2_18:2_18:4); TG(18:2_18:3_20:3); TG(18:3_18:3_18:3)	SNP_57931193; SNP_57931198; SNP_57931224; SNP_57931187	4	1.6e-08; 4.0e-10; 1.7e-08; 6.6e-12; 1.3e-09; 2.5e-12
SORBI_3008G139400	8	56930008	56930226	SNP_56954327	56954327	1.05E-11	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2); TG(18:1_20:1_22:1)	SNP_56954327; SNP_56947523	2	2.1e-10; 5.7e-09; 1.1e-11; 7.5e-08; 7.9e-08; 5.5e-09
SORBI_3008G139500	8	56930701	56934038	SNP_56954327	56954327	1.05E-11	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2); TG(18:1_20:1_22:1)	SNP_56954327; SNP_56947523	2	2.1e-10; 5.7e-09; 1.1e-11; 7.5e-08; 7.9e-08; 5.5e-09
SORBI_3001G229401	1	22097401	22098377	SNP_22112154	22112154	1.17E-10	6	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_16:0_18:1); TG(12:0_16:0_18:2); TG(12:0_18:1_18:1); TG(12:0_18:1_18:2)	SNP_22112154; SNP_22112157; SNP_22112095; SNP_22112118; SNP_22112121; SNP_22112124; SNP_22112125; SNP_22112127	8	5.7e-08; 1.0e-08; 2.7e-08; 6.9e-09; 1.2e-10; 4.0e-09
SORBI_3006G032033	6	6928317	6929279	SNP_6917859	6917859	1.63E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:1_18:2_18:2)	SNP_6917859	1	5.2e-10; 4.4e-10; 3.2e-10; 6.5e-09; 1.6e-10; 2.9e-08
SORBI_3006G032066	6	6929918	6930805	SNP_6917859	6917859	1.63E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:1_18:2_18:2)	SNP_6917859	1	5.2e-10; 4.4e-10; 3.2e-10; 6.5e-09; 1.6e-10; 2.9e-08
SORBI_3003G252600	3	59109561	59116167	SNP_59126722	59126722	2.15E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_59126722	1	8.7e-09; 1.4e-08; 1.2e-09; 2.2e-10; 5.5e-08; 4.2e-09
SORBI_3003G252700	3	59116739	59119819	SNP_59126722	59126722	2.15E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_59126722	1	8.7e-09; 1.4e-08; 1.2e-09; 2.2e-10; 5.5e-08; 4.2e-09
SORBI_3003G252750	3	59136725	59137752	SNP_59126722	59126722	2.15E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_59126722	1	8.7e-09; 1.4e-08; 1.2e-09; 2.2e-10; 5.5e-08; 4.2e-09
SORBI_3003G252800	3	59140146	59140782	SNP_59126722	59126722	2.15E-10	6	TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_59126722	1	8.7e-09; 1.4e-08; 1.2e-09; 2.2e-10; 5.5e-08; 4.2e-09
SORBI_3001G498000	1	76780814	76784478	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498033	1	76784281	76787485	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498066	1	76787486	76788020	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498100	1	76791810	76796455	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498200	1	76810098	76814761	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498300	1	76817316	76819008	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498400	1	76819249	76823665	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498500	1	76824973	76827272	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3001G498600	1	76828968	76834736	SNP_76804314	76804314	4.64E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)	SNP_76804314	1	4.6e-10; 6.3e-08; 1.2e-08; 2.0e-08; 1.1e-08; 2.8e-08
SORBI_3008G102850	8	48801413	48804816	SNP_48795089	48795089	5.22E-10	6	DG(18:0_18:2); PC(18:0_18:2); PC(18:1_18:1); PC(18:1_20:4); PC(18:1_22:1); PE(18:0_18:2)	SNP_48795089	1	5.6e-09; 8.1e-09; 4.9e-09; 2.3e-09; 5.2e-10; 6.2e-09
SORBI_3008G102900	8	48806100	48806550	SNP_48795089	48795089	5.22E-10	6	DG(18:0_18:2); PC(18:0_18:2); PC(18:1_18:1); PC(18:1_20:4); PC(18:1_22:1); PE(18:0_18:2)	SNP_48795089	1	5.6e-09; 8.1e-09; 4.9e-09; 2.3e-09; 5.2e-10; 6.2e-09
SORBI_3008G103000	8	48807972	48809059	SNP_48795089	48795089	5.22E-10	6	DG(18:0_18:2); PC(18:0_18:2); PC(18:1_18:1); PC(18:1_20:4); PC(18:1_22:1); PE(18:0_18:2)	SNP_48795089	1	5.6e-09; 8.1e-09; 4.9e-09; 2.3e-09; 5.2e-10; 6.2e-09
SORBI_3009G101800	9	40685215	40699612	SNP_40713082	40713082	5.46E-10	6	FA(22:1); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_40713044; SNP_40713082; SNP_40718701	3	5.5e-10; 2.1e-08; 7.8e-09; 5.4e-08; 7.9e-08; 6.8e-08
SORBI_3008G105800	8	49839493	49844969	SNP_49828424	49828424	7.72E-10	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_49828424; SNP_49815361	2	8.7e-09; 5.7e-09; 2.1e-08; 7.7e-10; 3.1e-08; 3.4e-08
SORBI_3004G103800	4	9790926	9793483	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3004G103901	4	9799468	9800603	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3004G104000	4	9802085	9803523	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3004G104100	4	9808826	9810907	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3004G104200	4	9811251	9812822	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3004G104250	4	9814281	9815685	SNP_9817424	9817424	8.01E-10	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:1_18:2_18:2)	SNP_9814787; SNP_9817424; SNP_9817865; SNP_9817140; SNP_9802797; SNP_9809068; SNP_9809086; SNP_9817038; SNP_9817657; SNP_9817931	10	6.6e-08; 2.4e-08; 4.0e-08; 9.0e-08; 7.5e-08; 8.0e-10
SORBI_3002G210300	2	60324272	60325273	SNP_60346861	60346861	9.82E-10	6	PC(16:1_16:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60345330; SNP_60346861	2	4.3e-08; 1.5e-08; 2.4e-09; 3.4e-08; 8.7e-09; 9.8e-10
SORBI_3002G210401	2	60328176	60329388	SNP_60346861	60346861	9.82E-10	6	PC(16:1_16:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60345330; SNP_60346861	2	4.3e-08; 1.5e-08; 2.4e-09; 3.4e-08; 8.7e-09; 9.8e-10
SORBI_3002G210500	2	60336398	60337108	SNP_60346861	60346861	9.82E-10	6	PC(16:1_16:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60345330; SNP_60346861	2	4.3e-08; 1.5e-08; 2.4e-09; 3.4e-08; 8.7e-09; 9.8e-10
SORBI_3002G210700	2	60348073	60350290	SNP_60346861	60346861	9.82E-10	6	PC(16:1_16:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60345330; SNP_60346861	2	4.3e-08; 1.5e-08; 2.4e-09; 3.4e-08; 8.7e-09; 9.8e-10
SORBI_3002G210800	2	60350709	60353544	SNP_60346861	60346861	9.82E-10	6	PC(16:1_16:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60345330; SNP_60346861	2	4.3e-08; 1.5e-08; 2.4e-09; 3.4e-08; 8.7e-09; 9.8e-10
SORBI_3010G126000	10	15674036	15697426	SNP_15717408	15717408	1.02E-09	6	TG(18:1_20:1_22:1); TG(18:1_20:3_22:0); TG(18:2_18:2_22:1); TG(18:2_20:3_21:0); TG(18:2_20:3_22:0); TG(18:2_22:0_22:3)	SNP_15717408	1	4.2e-08; 9.8e-08; 1.2e-08; 1.0e-09; 7.1e-08; 7.9e-09
SORBI_3006G139600	6	50181507	50183156	SNP_50204082	50204082	1.10E-09	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50187972; SNP_50204082	2	2.7e-08; 7.8e-09; 3.4e-08; 1.1e-09; 7.4e-08; 8.5e-08
SORBI_3006G139700	6	50192618	50196073	SNP_50204082	50204082	1.10E-09	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50187972; SNP_50204082	2	2.7e-08; 7.8e-09; 3.4e-08; 1.1e-09; 7.4e-08; 8.5e-08
SORBI_3006G139900	6	50203771	50205312	SNP_50204082	50204082	1.10E-09	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50187972; SNP_50204082	2	2.7e-08; 7.8e-09; 3.4e-08; 1.1e-09; 7.4e-08; 8.5e-08
SORBI_3006G140000	6	50205421	50211257	SNP_50204082	50204082	1.10E-09	6	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50187972; SNP_50204082	2	2.7e-08; 7.8e-09; 3.4e-08; 1.1e-09; 7.4e-08; 8.5e-08
