GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G049800	1	3651840	3663735	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G049900	1	3667490	3673115	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050000	1	3677692	3678531	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050100	1	3680509	3681526	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050200	1	3682191	3687572	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050300	1	3689259	3692273	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050400	1	3697199	3700140	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3001G050500	1	3704868	3709398	SNP_3684330	3684330	1.40E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; TG(14:0_18:2_18:3)"	SNP_3684330	1	1.4e-08; 4.8e-08; 4.8e-08; 8.8e-08
SORBI_3006G215900	6	56382963	56385058	SNP_56360350	56360350	1.53E-08	4	MG(12:0); MG(16:0); MG(18:2); PE(12:0_12:0)	SNP_56360350; SNP_56359418; SNP_56365998; SNP_56366039; SNP_56366085; SNP_56366137; SNP_56366146; SNP_56362520; SNP_56362534; SNP_56362536; SNP_56362570; SNP_56362695; SNP_56364963; SNP_56360431	14	4.5e-08; 3.2e-08; 4.9e-08; 1.5e-08
SORBI_3007G190100	7	62288987	62294732	SNP_62316378	62316378	1.56E-08	4	TG(18:0_18:0_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_22:1); TG(18:3_18:3_20:3)	SNP_62304995; SNP_62312904; SNP_62316378	3	7.0e-08; 9.8e-08; 4.2e-08; 1.6e-08
SORBI_3007G190200	7	62303851	62312432	SNP_62316378	62316378	1.56E-08	4	TG(18:0_18:0_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_22:1); TG(18:3_18:3_20:3)	SNP_62304995; SNP_62312904; SNP_62316378	3	7.0e-08; 9.8e-08; 4.2e-08; 1.6e-08
SORBI_3001G173600	1	14563691	14566458	SNP_14591435	14591435	1.92E-08	4	FA(22:1); PC(18:2_20:4); TG(14:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_14588907; SNP_14568371; SNP_14587227; SNP_14591435; SNP_14586123; SNP_14588722	6	6.4e-08; 1.9e-08; 7.1e-08; 5.7e-08
SORBI_3002G026500	2	2435551	2437158	SNP_2425848	2425848	2.03E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_2425848	1	2.0e-08; 2.0e-08; 3.8e-08; 7.3e-08
SORBI_3002G026600	2	2446762	2448229	SNP_2425848	2425848	2.03E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_2425848	1	2.0e-08; 2.0e-08; 3.8e-08; 7.3e-08
SORBI_3001G042901	1	3217954	3219890	SNP_3221771	3221771	2.20E-08	4	TG(14:0_18:3_18:3); TG(16:1_20:1_20:2); TG(18:1_18:2_22:0); TG(18:2_18:3_20:3)	SNP_3194938; SNP_3201446; SNP_3202083; SNP_3220665; SNP_3221850; SNP_3200854; SNP_3201576; SNP_3201734; SNP_3201735; SNP_3221771	10	2.8e-08; 4.8e-08; 5.0e-08; 2.2e-08
SORBI_3003G229600	3	56905075	56908417	SNP_56930996	56930996	2.47E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:2_20:4); TG(14:0_18:3_18:3)"	SNP_56897903; SNP_56913939; SNP_56915412; SNP_56917083; SNP_56917436; SNP_56917651; SNP_56930355; SNP_56930996	8	6.3e-08; 6.3e-08; 2.5e-08; 5.3e-08
SORBI_3003G229650	3	56914267	56915867	SNP_56930996	56930996	2.47E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:2_20:4); TG(14:0_18:3_18:3)"	SNP_56897903; SNP_56913939; SNP_56915412; SNP_56917083; SNP_56917436; SNP_56917651; SNP_56930355; SNP_56930996; SNP_56939760	9	6.3e-08; 6.3e-08; 2.5e-08; 5.3e-08
SORBI_3010G171600	10	50370481	50383361	SNP_50356037	50356037	2.56E-08	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_50356037; SNP_50400870	2	2.6e-08; 6.9e-08; 6.4e-08; 9.9e-08
SORBI_3004G024000	4	1949532	1950349	SNP_1946285	1946285	2.89E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_1946285; SNP_1933590; SNP_1940272	3	2.9e-08; 2.9e-08; 3.8e-08; 6.7e-08
SORBI_3004G024100	4	1958434	1963629	SNP_1946285	1946285	2.89E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_1946285; SNP_1933590; SNP_1940272	3	2.9e-08; 2.9e-08; 3.8e-08; 6.7e-08
SORBI_3006G055400	6	39796214	39803933	SNP_39822565	39822565	3.35E-08	4	PC(18:2_20:4); TG(14:0_18:2_18:3); TG(16:1_16:1_22:5); TG(18:1_18:2_18:2)	SNP_39822565	1	3.4e-08; 5.1e-08; 5.7e-08; 5.9e-08
SORBI_3006G055501	6	39811161	39817450	SNP_39822565	39822565	3.35E-08	4	PC(18:2_20:4); TG(14:0_18:2_18:3); TG(16:1_16:1_22:5); TG(18:1_18:2_18:2)	SNP_39822565	1	3.4e-08; 5.1e-08; 5.7e-08; 5.9e-08
SORBI_3010G099000	10	8963316	8964932	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3010G099100	10	8964704	8969871	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3010G099200	10	8972165	8976622	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3010G099300	10	8976623	8981369	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3010G099400	10	8981846	8983601	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3010G099500	10	8986473	8988065	SNP_8983081	8983081	3.78E-08	4	TG(18:1_20:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_8983081	1	6.6e-08; 3.9e-08; 6.7e-08; 3.8e-08
SORBI_3006G216500	6	56438865	56439715	SNP_56456327	56456327	4.09E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_56456001; SNP_56456327	2	8.9e-08; 8.9e-08; 4.1e-08; 8.7e-08
SORBI_3006G216600	6	56443402	56446011	SNP_56456327	56456327	4.09E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_56456001; SNP_56456327	2	8.9e-08; 8.9e-08; 4.1e-08; 8.7e-08
SORBI_3006G216700	6	56450328	56450879	SNP_56456327	56456327	4.09E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_56456001; SNP_56456327	2	8.9e-08; 8.9e-08; 4.1e-08; 8.7e-08
SORBI_3006G216800	6	56456307	56462044	SNP_56456327	56456327	4.09E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_56456001; SNP_56456327	2	8.9e-08; 8.9e-08; 4.1e-08; 8.7e-08
SORBI_3006G216900	6	56469165	56470953	SNP_56456327	56456327	4.09E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); PC(18:2_20:4)"	SNP_56456001; SNP_56456327	2	8.9e-08; 8.9e-08; 4.1e-08; 8.7e-08
SORBI_3007G048101	7	4793610	4803873	SNP_4825063	4825063	5.48E-08	4	DG(18:1_18:3); DG(18:2_18:2); PC(18:2_20:4); TG(18:1_18:2_22:0)	SNP_4825063; SNP_4826622; SNP_4811125	3	7.4e-08; 5.5e-08; 8.4e-08; 9.1e-08
SORBI_3004G075900	4	6181585	6188705	SNP_6208533	6208533	5.86E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Cer(24:1)"	SNP_6205034; SNP_6208533	2	6.3e-08; 6.3e-08; 9.9e-08; 5.9e-08
SORBI_3004G076000	4	6195752	6196987	SNP_6208533	6208533	5.86E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Cer(24:1)"	SNP_6205034; SNP_6208533	2	6.3e-08; 6.3e-08; 9.9e-08; 5.9e-08
SORBI_3004G076100	4	6213579	6215618	SNP_6208533	6208533	5.86E-08	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Cer(24:1)"	SNP_6205034; SNP_6208533	2	6.3e-08; 6.3e-08; 9.9e-08; 5.9e-08
SORBI_3010G229450	10	57224274	57225230	SNP_57231275	57231275	7.71E-08	4	Hydroperoxy fatty acid (18:3); LPC(16:0_0:0); LPE(16:0_0:0); PE(16:0_18:0)	SNP_57217784; SNP_57231275	2	9.8e-08; 7.7e-08; 8.7e-08; 8.7e-08
SORBI_3010G229500	10	57227226	57227799	SNP_57231275	57231275	7.71E-08	4	Hydroperoxy fatty acid (18:3); LPC(16:0_0:0); LPE(16:0_0:0); PE(16:0_18:0)	SNP_57217784; SNP_57231275	2	9.8e-08; 7.7e-08; 8.7e-08; 8.7e-08
SORBI_3010G229600	10	57229968	57231256	SNP_57231275	57231275	7.71E-08	4	Hydroperoxy fatty acid (18:3); LPC(16:0_0:0); LPE(16:0_0:0); PE(16:0_18:0)	SNP_57217784; SNP_57231275	2	9.8e-08; 7.7e-08; 8.7e-08; 8.7e-08
SORBI_3010G229801	10	57235030	57272795	SNP_57231275	57231275	7.71E-08	4	Hydroperoxy fatty acid (18:3); LPC(16:0_0:0); LPE(16:0_0:0); PE(16:0_18:0)	SNP_57217784; SNP_57231275	2	9.8e-08; 7.7e-08; 8.7e-08; 8.7e-08
SORBI_3010G150100	10	43260824	43266663	SNP_43282158	43282158	1.41E-18	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; SQDG(16:0_18:1); TG(14:0_18:3_18:3)"	SNP_43256099; SNP_43257455; SNP_43260466; SNP_43271591; SNP_43281889; SNP_43282158; SNP_43283393; SNP_43289203; SNP_43289216; SNP_43289221; SNP_43290719; SNP_43291243; SNP_43291401; SNP_43237358; SNP_43291434; SNP_43256369; SNP_43256378; SNP_43268038; SNP_43257435; SNP_43258289; SNP_43255838; SNP_43257417; SNP_43243696; SNP_43257732; SNP_43289111; SNP_43247907; SNP_43274953; SNP_43250258; SNP_43251761; SNP_43269030; SNP_43267705; SNP_43268024; SNP_43254629; SNP_43281440; SNP_43248324; SNP_43260290; SNP_43248101; SNP_43282965; SNP_43267938; SNP_43254828; SNP_43251772; SNP_43286442; SNP_43254735; SNP_43282275; SNP_43240530; SNP_43240493; SNP_43238909; SNP_43288702; SNP_43239386; SNP_43268306; SNP_43289951; SNP_43289875; SNP_43242041; SNP_43270981; SNP_43284514; SNP_43260198; SNP_43242808; SNP_43254877; SNP_43240456; SNP_43242606; SNP_43249112; SNP_43242882; SNP_43243127	63	1.4e-18; 3.0e-10; 8.0e-08
SORBI_3010G056500	10	4407833	4408475	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4416872; SNP_4429472; SNP_4389506; SNP_4390557; SNP_4391894; SNP_4392017; SNP_4393472; SNP_4393602; SNP_4394240; SNP_4395646; SNP_4396123; SNP_4396383; SNP_4398122; SNP_4398127; SNP_4398139; SNP_4398166; SNP_4398198; SNP_4398591; SNP_4400271; SNP_4403195; SNP_4403281; SNP_4403298; SNP_4403860; SNP_4404776; SNP_4405495; SNP_4405838; SNP_4417232	27	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056600	10	4409990	4410545	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4416872; SNP_4429472; SNP_4389506; SNP_4390557; SNP_4391894; SNP_4392017; SNP_4393472; SNP_4393602; SNP_4394240; SNP_4395646; SNP_4396123; SNP_4396383; SNP_4398122; SNP_4398127; SNP_4398139; SNP_4398166; SNP_4398198; SNP_4398591; SNP_4400271; SNP_4403195; SNP_4403281; SNP_4403298; SNP_4403860; SNP_4404776; SNP_4405495; SNP_4405838; SNP_4417232	27	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056700	10	4427611	4428258	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4416872; SNP_4429472; SNP_4403195; SNP_4403281; SNP_4403298; SNP_4403860; SNP_4404776; SNP_4405495; SNP_4405838; SNP_4417232; SNP_4439759; SNP_4439760; SNP_4442108; SNP_4443465; SNP_4444924; SNP_4445320; SNP_4445525; SNP_4445537; SNP_4445891; SNP_4446334; SNP_4450412; SNP_4450444; SNP_4450445; SNP_4450454; SNP_4451373; SNP_4452674; SNP_4452963	27	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056800	10	4429886	4430970	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4416872; SNP_4429472; SNP_4405495; SNP_4405838; SNP_4417232; SNP_4439759; SNP_4439760; SNP_4442108; SNP_4443465; SNP_4444924; SNP_4445320; SNP_4445525; SNP_4445537; SNP_4445891; SNP_4446334; SNP_4450412; SNP_4450444; SNP_4450445; SNP_4450454; SNP_4451373; SNP_4452674; SNP_4452963	22	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056900	10	4441538	4442682	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4416872; SNP_4429472; SNP_4417232; SNP_4439759; SNP_4439760; SNP_4442108; SNP_4443465; SNP_4444924; SNP_4445320; SNP_4445525; SNP_4445537; SNP_4445891; SNP_4446334; SNP_4450412; SNP_4450444; SNP_4450445; SNP_4450454; SNP_4451373; SNP_4452674; SNP_4452963; SNP_4463897	21	1.2e-16; 7.9e-09; 7.9e-09
SORBI_3010G057000	10	4450365	4451102	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4471502; SNP_4471531; SNP_4471686; SNP_4474635; SNP_4439759; SNP_4439760; SNP_4442108; SNP_4443465; SNP_4444924; SNP_4445320; SNP_4445525; SNP_4445537; SNP_4445891; SNP_4446334; SNP_4450412; SNP_4450444; SNP_4450445; SNP_4450454; SNP_4451373; SNP_4452674; SNP_4452963; SNP_4463897; SNP_4469793; SNP_4469811	25	1.2e-16; 7.9e-09; 7.9e-09
SORBI_3001G026700	1	2082677	2085528	SNP_2064676	2064676	2.28E-15	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1); PC(18:2_20:4)"	SNP_2064436; SNP_2064676; SNP_2065598; SNP_2069590; SNP_2070151; SNP_2061133; SNP_2067572; SNP_2067782; SNP_2067870; SNP_2067875; SNP_2085058; SNP_2085067; SNP_2085777; SNP_2085779; SNP_2085802; SNP_2085809; SNP_2085866; SNP_2085912; SNP_2085969; SNP_2086018; SNP_2086035; SNP_2086177; SNP_2089338; SNP_2089352; SNP_2093809; SNP_2096957; SNP_2103705; SNP_2104837; SNP_2105171; SNP_2105394; SNP_2105975; SNP_2106168; SNP_2106380; SNP_2106650; SNP_2107053; SNP_2107530; SNP_2108474; SNP_2109172; SNP_2109201; SNP_2109209; SNP_2109676	41	2.3e-15; 3.6e-13; 8.0e-08
SORBI_3002G085700	2	9099466	9108560	SNP_9133400	9133400	4.25E-15	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:2_18:3_22:1); TG(8:0_10:0_10:0)"	SNP_9078161; SNP_9078495; SNP_9081550; SNP_9087631; SNP_9093508; SNP_9096338; SNP_9106944; SNP_9108770; SNP_9108972; SNP_9108992; SNP_9109051; SNP_9109095; SNP_9109115; SNP_9109123; SNP_9109201; SNP_9109229; SNP_9109264; SNP_9112946; SNP_9112948; SNP_9112967; SNP_9113182; SNP_9113251; SNP_9113255; SNP_9113264; SNP_9113265; SNP_9113341; SNP_9113474; SNP_9113554; SNP_9113587; SNP_9113596; SNP_9113630; SNP_9113641; SNP_9113941; SNP_9132091; SNP_9132105; SNP_9132116; SNP_9132136; SNP_9132187; SNP_9132231; SNP_9132241; SNP_9132330; SNP_9132369; SNP_9132753; SNP_9133153; SNP_9133178; SNP_9133187; SNP_9133400; SNP_9113117	48	4.3e-15; 3.4e-09; 2.4e-08
SORBI_3004G007400	4	659396	662379	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_653042; SNP_653064; SNP_654319; SNP_657437; SNP_657517; SNP_657888; SNP_669330; SNP_670216	12	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007500	4	665105	667038	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_653042; SNP_653064; SNP_654319; SNP_657437; SNP_657517; SNP_657888; SNP_669330; SNP_670216	12	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007550	4	673132	673735	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_653042; SNP_653064; SNP_654319; SNP_657437; SNP_657517; SNP_657888; SNP_669330; SNP_670216	12	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007600	4	678310	681085	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_654319; SNP_657437; SNP_657517; SNP_657888; SNP_669330; SNP_670216	10	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007700	4	686550	688823	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_669330; SNP_670216	6	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007800	4	689918	693989	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_669330; SNP_670216	6	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007850	4	694672	697379	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_678716; SNP_678923; SNP_681699; SNP_681767; SNP_670216	5	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3010G214300	10	55733861	55734766	SNP_55750324	55750324	5.79E-15	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1); PC(18:2_20:4)"	SNP_55718373; SNP_55718278; SNP_55718423; SNP_55720474; SNP_55720562; SNP_55720948; SNP_55722101; SNP_55722315; SNP_55723059; SNP_55723066; SNP_55734437; SNP_55744679; SNP_55750324; SNP_55750738; SNP_55751860; SNP_55754332; SNP_55754476	17	8.7e-08; 5.8e-15; 2.2e-08
SORBI_3010G214400	10	55737595	55739273	SNP_55750324	55750324	5.79E-15	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1); PC(18:2_20:4)"	SNP_55718373; SNP_55718278; SNP_55718423; SNP_55720474; SNP_55720562; SNP_55720948; SNP_55722101; SNP_55722315; SNP_55723059; SNP_55723066; SNP_55734437; SNP_55744679; SNP_55750324; SNP_55750738; SNP_55751860; SNP_55754332; SNP_55754476	17	8.7e-08; 5.8e-15; 2.2e-08
SORBI_3010G214500	10	55739274	55743777	SNP_55750324	55750324	5.79E-15	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1); PC(18:2_20:4)"	SNP_55718373; SNP_55718278; SNP_55718423; SNP_55720474; SNP_55720562; SNP_55720948; SNP_55722101; SNP_55722315; SNP_55723059; SNP_55723066; SNP_55734437; SNP_55744679; SNP_55750324; SNP_55750738; SNP_55751860; SNP_55754332; SNP_55754476; SNP_55765622	18	8.7e-08; 5.8e-15; 6.0e-09
SORBI_3010G214200	10	55719173	55720354	SNP_55722101	55722101	1.24E-14	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; FA(22:1); PC(18:2_20:4)"	SNP_55718373; SNP_55700958; SNP_55718278; SNP_55718423; SNP_55720474; SNP_55720562; SNP_55720948; SNP_55722101; SNP_55722315; SNP_55723059; SNP_55723066; SNP_55734437; SNP_55744679	13	8.7e-08; 1.2e-14; 2.2e-08
SORBI_3001G262800	1	46823854	46824450	SNP_46814809	46814809	1.70E-14	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; AEG(o-15:2_15:0); SQDG(16:0_18:1)"	SNP_46814525; SNP_46814809; SNP_46803563; SNP_46805044; SNP_46804785; SNP_46804793; SNP_46806633; SNP_46806721	8	1.7e-14; 4.3e-08; 1.3e-09
SORBI_3004G028000	4	2253210	2257904	SNP_2280913	2280913	1.73E-14	3	FA(22:1); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3)	SNP_2280913; SNP_2274887; SNP_2275009; SNP_2275010; SNP_2275018; SNP_2275069; SNP_2275124; SNP_2275134; SNP_2275135; SNP_2275144; SNP_2275192; SNP_2275195; SNP_2275240; SNP_2275267; SNP_2275271; SNP_2275272; SNP_2277848; SNP_2277884; SNP_2277896; SNP_2277919	20	1.7e-14; 1.8e-08; 6.5e-08
SORBI_3004G028100	4	2258150	2261738	SNP_2280913	2280913	1.73E-14	3	FA(22:1); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3)	SNP_2280913; SNP_2274887; SNP_2275009; SNP_2275010; SNP_2275018; SNP_2275069; SNP_2275124; SNP_2275134; SNP_2275135; SNP_2275144; SNP_2275192; SNP_2275195; SNP_2275240; SNP_2275267; SNP_2275271; SNP_2275272; SNP_2277848; SNP_2277884; SNP_2277896; SNP_2277919	20	1.7e-14; 1.8e-08; 6.5e-08
SORBI_3004G028200	4	2260758	2263302	SNP_2280913	2280913	1.73E-14	3	FA(22:1); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3)	SNP_2280913; SNP_2274887; SNP_2275009; SNP_2275010; SNP_2275018; SNP_2275069; SNP_2275124; SNP_2275134; SNP_2275135; SNP_2275144; SNP_2275192; SNP_2275195; SNP_2275240; SNP_2275267; SNP_2275271; SNP_2275272; SNP_2277848; SNP_2277884; SNP_2277896; SNP_2277919	20	1.7e-14; 1.8e-08; 6.5e-08
SORBI_3004G028300	4	2264762	2267854	SNP_2280913	2280913	1.73E-14	3	FA(22:1); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3)	SNP_2280913; SNP_2274887; SNP_2275009; SNP_2275010; SNP_2275018; SNP_2275069; SNP_2275124; SNP_2275134; SNP_2275135; SNP_2275144; SNP_2275192; SNP_2275195; SNP_2275240; SNP_2275267; SNP_2275271; SNP_2275272; SNP_2277848; SNP_2277884; SNP_2277896; SNP_2277919	20	1.7e-14; 1.8e-08; 6.5e-08
SORBI_3004G028400	4	2267899	2269984	SNP_2280913	2280913	1.73E-14	3	FA(22:1); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3)	SNP_2280913; SNP_2274887; SNP_2275009; SNP_2275010; SNP_2275018; SNP_2275069; SNP_2275124; SNP_2275134; SNP_2275135; SNP_2275144; SNP_2275192; SNP_2275195; SNP_2275240; SNP_2275267; SNP_2275271; SNP_2275272; SNP_2277848; SNP_2277884; SNP_2277896; SNP_2277919	20	1.7e-14; 1.8e-08; 6.5e-08
